Net,Temperature
22011.086,10.9
21459.032000000003,10.7
21158.907,10.5
21572.209,10.1
23060.681,9.6
25467.647,10.9
27165.781000000003,11.7
27695.292,11.8
27500.918,12.1
27364.748,12.5
27722.349,12.9
28169.149,13.0
28412.986,13.6
29516.732000000004,14.1
30978.403,14.4
31412.765,14.7
32163.08,15.0
32130.275,15.7
32051.066,15.8
32430.959,15.5
31879.339,15.1
29593.339,14.7
27268.096,14.4
25367.863,14.0
24143.899,14.3
23364.976,14.3
22980.952000000005,15.1
23223.38,15.0
24339.795,15.3
26389.7,14.5
27596.617,14.0
27643.161,14.5
27326.031,16.0
27279.95,17.5
27400.284,18.8
27545.19,19.2
28008.696000000004,19.9
28566.458,20.2
29608.653,20.4
31008.445,21.3
32127.877,22.8
32344.767,23.1
31915.749,22.8
31438.672,22.4
30571.849,17.8
28298.909,16.9
25893.951,16.4
23858.889,14.9
22383.509,14.4
21520.07,13.8
20981.849,13.1
20796.348,11.8
20902.85,9.7
21164.274,8.2
21715.239,7.3
22567.39,6.8
23071.936,6.7
23608.739,8.5
23765.104,12.4
24296.481,16.0
24611.323,18.4
24933.087,19.5
25747.9,20.3
26731.659,21.1
27746.561,21.1
28337.461000000003,20.9
28339.846,20.3
28601.144,19.4
28090.539,18.1
26569.608,17.3
24842.097000000005,15.5
23284.857000000004,13.9
22113.869,13.1
21350.401,13.2
20995.379,13.2
20855.645,13.3
20929.241,13.3
21091.746000000003,13.1
21898.539,13.3
23055.798,13.7
24421.283,14.2
25967.345,14.4
27540.316000000003,15.1
29115.328,16.7
30642.178,19.5
31860.837000000003,23.1
33449.707,25.2
34835.57,26.3
35538.045,26.7
34498.345,28.8
33738.53,27.7
33481.168,25.9
32687.692000000003,25.4
30564.818,25.3
28206.399,23.5
26004.547,22.7
24435.441000000003,22.2
23320.136,21.7
22619.788,21.4
22419.801000000003,20.5
22444.698,20.0
22659.104,20.7
22797.137,19.1
24304.909,18.7
25333.396,17.8
26361.620000000003,18.3
27420.402,20.0
28409.089,21.4
29378.197,22.7
30284.2,23.5
31197.882,23.9
32685.472999999994,25.0
33825.021,24.0
34477.967,22.5
34242.609000000004,23.3
33768.589,23.0
32615.693,22.3
29687.829,21.0
26939.33,19.3
24766.151,17.1
23430.422,16.8
22615.697000000004,16.6
22353.479,15.5
22776.059,14.9
24299.19,14.6
26683.383,13.2
28631.162,12.6
29622.855,11.9
30762.234,11.4
31372.977000000003,13.8
31506.019,14.7
31885.346,15.7
32727.97,16.1
33968.098,16.3
34962.35,15.5
36469.054,14.3
38249.944,13.5
38212.459,13.2
37741.417,12.4
37222.419,12.1
35644.452999999994,12.7
32715.603,13.9
29756.79,14.5
27489.582,15.0
25954.156000000003,15.4
25003.571,15.4
24467.452,15.4
24671.727000000003,15.0
26077.114,13.4
28515.672999999995,10.8
30418.404,10.0
31510.528999999995,9.4
32254.557,9.1
33626.895000000004,9.2
34724.17,9.4
36003.60799999999,10.0
37462.245,10.7
38534.297000000006,11.4
39826.285,12.1
40673.654,12.4
40389.343,12.7
38863.914,13.4
37140.335,14.0
36291.045,14.2
34759.019,12.7
31866.075,11.9
29036.79,11.2
26872.22,10.8
25485.459,10.6
24697.569,10.3
24287.557000000004,9.8
24509.986,9.6
25935.549,9.6
28217.635,9.9
30202.129,10.0
31121.943,10.1
31746.317,10.3
32350.363999999998,10.6
33524.438,11.1
34408.102,11.7
35301.272000000004,12.3
36384.19700000001,13.0
36861.893,13.3
36815.378,14.2
36612.16,15.1
35962.568,15.0
35309.713,15.5
35054.396,15.6
33875.506,15.1
31312.788,13.7
28720.081,13.0
26574.558,12.8
25160.97,12.8
24169.057,13.0
23786.083,13.1
23927.42,13.2
25088.504,13.2
27391.59,13.2
29206.189,13.2
29934.628,13.3
30557.637,13.3
30875.759,14.0
31372.207,15.2
32118.48,17.8
33149.633,20.8
34334.694,22.6
35665.772,23.8
36768.981,24.6
37372.532,24.2
36989.009,24.5
35904.44,25.4
34997.412,25.1
33825.527,22.2
31257.947000000004,18.8
28581.058,18.2
26229.112,16.2
24506.778,15.4
23433.191,14.9
22789.473,14.7
22492.548,14.4
22647.94,14.2
22961.92,14.0
23995.494,13.9
25270.812,13.7
26023.538,13.8
26867.485,13.8
27660.203,14.0
28688.395,14.8
29850.875,16.8
31228.264,18.8
32480.464,20.7
33592.236,21.2
34398.644,22.1
34419.34299999999,19.9
33751.37700000001,20.1
33386.986,19.8
32340.769,17.1
30336.345,15.6
28017.948,15.2
25768.156,14.8
24162.885,14.2
23027.307,13.8
22376.553,13.6
22033.503,13.7
21875.061,13.1
21855.809,12.5
22498.849,12.5
23624.869,12.4
24889.666,12.7
26433.414,13.0
27719.97,13.7
29057.809,14.3
30106.767,-9999.0
31434.532000000003,16.8
33068.726,18.6
34248.80700000001,19.4
34643.136,19.4
34884.725,19.6
33961.229,19.2
33313.513,18.1
32088.191,17.1
29462.528,16.3
26658.344,16.2
24150.174,15.9
22875.361,15.5
21974.841,15.9
21599.531,15.9
21873.645,16.5
23146.386,14.9
25111.99,13.7
26335.184,12.2
26409.577,11.6
26229.431000000004,11.7
26234.536,12.4
26632.919,13.4
26700.086,15.3
26628.841,16.6
26676.534,17.8
27274.775,19.2
28452.696000000004,20.4
29644.794,20.7
30270.271,20.5
30338.678,20.6
30149.811,20.3
29275.45,20.2
26806.709,19.5
24369.947000000004,18.5
22607.589,16.8
21596.862,15.1
20962.12,13.8
20765.635,12.6
21198.73,10.6
22491.086,8.3
24578.998,8.9
25416.108,6.5
25161.86,5.6
24698.176000000003,5.4
24523.955,9.0
24512.883,12.6
24873.784,14.4
25085.257,15.4
25435.478,16.5
26659.053,17.6
28072.179,17.9
29612.893,18.5
30432.746,18.7
30577.244,18.5
30708.66,17.9
29963.67,17.2
27712.759,17.9
25367.022,16.2
23640.174,14.6
22516.443,14.1
21935.268,13.9
21783.919,13.8
22250.17,14.2
23612.09,15.0
25923.926000000003,15.6
27552.789,16.0
28250.17,16.0
28686.56,15.2
29108.96,16.4
29891.662000000004,17.8
31110.557000000004,18.5
33043.241,18.6
34732.375,19.8
36185.209,20.2
37602.233,21.2
38277.297,22.3
37808.135,22.1
37262.832,21.1
37105.874,20.7
36182.366,19.9
33411.537000000004,19.5
30602.962000000003,18.2
28356.527,17.9
26816.028,17.8
25738.241,18.0
25357.822,18.5
25603.977000000003,18.6
26943.655,18.5
29353.827,18.1
31513.304,18.0
32741.527999999995,17.7
33506.022,17.7
34531.73100000001,17.8
35628.094,17.6
36931.2,17.7
38078.577000000005,18.2
38988.088,19.8
40007.721000000005,23.1
40954.969,24.4
41920.064000000006,25.8
41898.003,24.1
40862.654,23.0
39736.33700000001,21.6
38223.979,19.7
34929.516,19.1
31516.97,17.9
28785.158,17.7
26985.83,17.0
25763.068,16.4
25081.119,15.8
25117.691,15.3
26085.129,15.1
28117.718,14.5
29772.571,14.1
30557.06,13.8
31211.828,13.9
32104.808,15.2
32887.86,16.6
33744.039000000004,19.0
34745.119000000006,20.7
35679.84299999999,21.5
36454.067,22.3
37015.257,23.7
37177.659,24.4
36315.999,24.2
35244.66,21.3
34582.919,19.4
33741.94299999999,18.8
31342.437,18.6
28704.392,17.4
26366.125,15.7
24688.652,14.9
23572.709,14.3
22925.698,13.5
22668.647000000004,13.1
22706.92,12.4
23093.752000000004,11.9
24020.553,12.0
25437.658,11.9
26481.531,11.7
27371.031000000003,15.9
28167.699,17.8
28861.764000000003,18.9
29501.841,20.2
30246.469,21.5
31239.972999999994,22.3
32449.730000000003,23.4
33443.25200000001,23.7
33429.287000000004,23.2
32429.583,22.1
31494.131,21.1
30658.463,20.5
28708.390000000003,19.7
26466.961000000003,17.8
24457.253,15.3
23009.242,13.6
22059.318,12.1
21507.56,10.9
21217.529,10.0
21033.794,9.5
21163.792,8.9
21906.415,8.5
22976.717000000004,7.9
23995.559,8.6
24800.372000000003,10.5
25610.675,14.2
26189.976,17.5
26689.502,19.3
27252.601,19.9
28094.222,20.5
29289.53,21.0
30341.955,20.8
30721.636,20.6
30459.086,20.5
30322.233,20.2
29740.24,19.5
27739.639,18.1
25439.764,16.5
23646.059,14.6
22573.561,13.1
21966.137,11.2
21807.384,10.6
22337.805,10.1
23805.756,9.5
26238.136,9.3
28114.082,9.0
29085.086000000003,9.1
29711.066,9.1
30210.042,11.9
30695.554,15.1
30893.225,17.7
31180.031000000003,18.8
31333.31,19.2
31953.878,20.0
33396.632,21.4
34186.117,21.3
33983.827999999994,21.1
33819.129,20.3
33794.15,19.9
32879.322,18.3
30648.952,17.6
28307.615,17.4
26371.685,17.5
25163.752000000004,18.2
24393.601,19.0
24029.701,19.0
24250.609,19.4
25498.710000000003,19.2
27509.764,18.8
28863.616,18.6
28827.498,18.5
28263.405,18.7
27420.056,19.0
27163.415,19.3
27480.162000000004,19.5
28141.216,19.4
29128.629,19.7
30396.782000000003,19.8
31987.114,21.2
33415.992000000006,21.9
33934.009999999995,21.8
33527.009000000005,22.7
32625.042,23.3
31855.954,23.3
29160.938,22.9
26409.301,22.1
24227.868,20.9
22839.692,19.1
22059.2,17.3
21711.719,17.0
21995.956,14.2
23132.079,14.7
25005.562,13.7
26350.818,10.4
26561.112,9.4
26663.103,9.2
27173.883,11.0
27407.129,14.6
27773.176000000003,16.9
28442.976,18.8
29182.05,19.9
29937.442000000003,20.7
31194.519,21.3
32238.249,21.3
32290.127,21.4
31887.051,21.2
31779.504,20.4
31113.435,19.1
28774.963,18.4
26414.633,16.7
24649.109,14.8
23438.058,13.5
22664.057,12.3
22424.118,11.5
22803.53,11.3
24146.437,11.1
26297.971,11.1
28100.95,11.5
28865.239,14.1
28734.073,14.6
28233.754,14.4
27782.597,13.6
27622.662000000004,12.7
28668.272,13.1
29195.89,13.6
29793.014000000003,13.5
30197.486,13.2
30827.619,13.0
30933.013,12.7
30766.186,12.8
30752.184,13.1
29926.382,13.2
27830.976,13.1
25508.94,12.9
23676.706,12.5
22459.826,12.3
21688.74,12.0
21384.363,11.9
21639.632,11.9
22700.411,12.2
24467.239,12.2
25700.931,12.4
25974.958,12.7
26087.991,13.0
26540.620000000003,13.6
27111.165,14.8
26619.051000000003,16.4
26837.459,18.2
26416.392,19.4
26424.585,19.5
27538.304,19.9
28827.882000000005,20.2
29553.672,20.2
29562.526,20.5
29041.682,20.4
28626.915,20.3
26765.339,20.1
24690.538,19.0
22868.753,17.7
21658.376,16.2
20884.651,14.6
20420.424,13.2
20380.72,12.0
20530.919,11.3
20968.811,11.5
21667.189,10.6
22607.438,9.8
23224.776,9.9
23857.577000000005,12.4
24296.698,15.8
24635.987,18.8
25230.558,21.1
26420.988,23.1
27536.186,23.4
29289.224,23.1
30117.076,23.3
30603.174,23.0
30498.288,22.0
30477.435,21.6
30186.956,21.6
28644.734,20.6
26760.233,19.6
24934.199,18.9
23554.916,18.7
22643.377,18.7
22032.235,18.5
21826.828,18.4
21850.96,18.5
21870.123,18.7
22635.608,18.0
23941.596,17.4
25218.517000000003,17.0
26955.618,17.2
28260.022,17.3
30105.858,17.5
31061.376,17.8
31418.834,18.9
32917.582,19.6
34265.727000000006,21.0
35128.486,21.3
35366.799,20.3
34929.411,19.1
34849.062999999995,19.1
34486.483,19.0
32501.625,18.8
30024.416,18.4
27881.366,18.0
26459.687,17.8
25611.176000000003,17.8
25158.291,17.9
25448.566,18.2
26691.12,18.4
28890.122,18.8
30793.814,18.5
32143.07,17.8
33357.516,17.1
34457.175,18.8
35747.23,20.1
36799.043,21.6
38166.882000000005,22.4
39240.123,22.6
39467.746,22.8
39393.851,23.3
39856.172,22.8
39628.677,22.3
38617.89,21.9
37903.522,21.6
36713.951,21.2
33939.264,21.0
31048.103,20.0
28642.457,18.7
27085.689,17.9
26143.389,17.3
25674.191000000003,17.3
25982.743,17.3
27451.465,17.3
29619.236,17.3
31572.184,17.5
32583.787,17.4
33611.606,17.3
34796.09,17.6
36129.425,18.3
36914.325,18.9
37735.553,19.1
38081.569,19.9
38979.17,20.5
39644.728,19.6
40376.0,19.2
40014.87299999999,18.6
38870.961,17.9
37886.569,17.5
36521.539,17.6
33765.21799999999,17.6
30901.867,17.8
28625.29,17.7
27117.253,17.8
26203.205,18.0
25678.647,18.1
25908.678,18.1
27295.843,18.1
29561.247000000003,18.1
31693.891,18.1
32846.246,18.1
33854.065,18.1
34735.92,18.3
35350.667,18.8
36111.685000000005,19.6
36952.171,20.0
37939.229,20.1
38711.36,20.4
39508.863,20.8
40011.65700000001,20.8
39653.56,20.5
38969.557,19.9
38321.196,19.2
37245.526000000005,18.8
34535.506,18.3
31633.127,17.5
29241.069,17.0
27705.835000000003,16.8
26700.227000000003,16.6
26208.145,16.6
26516.197,16.4
27880.727000000003,16.2
30062.824,15.9
32029.019,15.8
33585.908,15.8
34708.946,16.0
35946.36,16.3
36966.43,16.8
37963.6,17.1
39027.769,17.3
40199.819,17.5
41511.095,17.7
41287.473,18.4
41619.612,19.2
41735.676,19.5
40673.648,19.6
39700.468,20.0
38448.68,20.1
35576.16100000001,20.0
32487.919,19.6
29894.158,19.2
28155.172,18.8
27003.361,18.7
26342.559,18.7
26454.548,18.7
27575.471,18.8
29256.32,18.9
30979.063,19.1
31893.607000000004,19.2
32619.827999999998,19.2
33235.453,19.1
33207.021,17.7
32897.479,17.1
33111.831000000006,17.3
32692.947000000004,18.6
32910.457,19.3
34302.625,20.0
35199.083,19.6
35370.481,19.6
34728.475000000006,19.0
33504.31,18.5
32623.932,18.2
30434.841,18.6
27905.83,19.3
25624.324,18.3
24121.89,16.9
22985.163,16.6
22245.936,16.4
21982.797,15.7
21943.387,14.3
22344.51,13.7
23407.624,14.7
24366.953,15.3
25275.162,15.4
25807.814,15.7
26501.941,16.6
27527.056,18.7
28222.657,20.5
28919.198,22.2
29863.679,23.6
31229.833,24.4
32398.457999999995,24.9
32967.58500000001,24.7
32653.703,22.5
31584.147,24.3
30834.91,22.1
28892.347,23.5
26606.39,22.5
24505.496,19.7
22993.94,17.6
21954.466,16.0
21311.206,14.5
21068.817000000003,13.1
20883.083,12.2
20910.266000000003,12.7
21359.587,15.4
22257.01,12.0
23369.849,15.3
24463.759,16.9
25578.918,19.0
26691.715,20.8
27971.15,22.8
29485.234,24.4
31404.229,25.5
33524.952999999994,26.1
35403.223999999995,26.7
36468.45,27.2
36238.555,27.6
35071.452,27.6
34060.224,27.4
31639.962,26.8
28802.606000000003,24.2
26311.472,22.0
24652.026,19.5
23708.27,18.9
23228.265,18.1
23486.070000000003,16.6
24577.456,15.8
26517.516000000003,18.8
28445.35,15.6
29716.559,14.5
30971.749,14.0
32618.738,16.7
34617.89200000001,20.2
36654.461,23.2
38948.683,25.0
40209.78400000001,26.3
41163.78200000001,27.3
42394.844000000005,27.9
42918.314000000006,28.2
42610.044,28.1
42008.481,27.0
41253.51700000001,25.7
39990.25200000001,25.6
36965.626,25.0
33845.069,23.9
31267.157,22.0
29520.794,20.2
28478.784,18.7
27865.663,17.4
28014.871,16.4
29428.553,15.9
31478.663,15.8
33491.195,15.4
35254.089,15.6
36302.122,17.4
37297.313,18.5
38097.428,19.9
38966.444,21.2
40319.771,21.4
41253.82,22.2
42591.948,21.3
43899.804,20.9
45474.268,20.9
45281.847,20.4
44032.396,20.2
42396.22200000001,19.9
40768.778,20.0
37310.56,19.7
33696.663,19.5
30658.692000000003,19.2
28640.093,19.1
27208.33,19.1
26431.457999999995,19.1
26364.817000000003,19.1
27193.746000000003,19.1
29100.514,19.0
31314.756,19.2
32693.369,19.3
34277.134,19.3
35890.84299999999,19.4
37406.893,20.1
38980.834,22.3
40826.989,23.7
42481.76,24.7
44064.72,25.3
45635.299000000006,26.0
46983.118,26.5
47344.039,26.0
46198.596,25.8
44397.885,24.9
42718.59299999999,24.0
39298.641,22.8
35695.261000000006,21.9
32640.618,20.4
30478.713,19.5
29063.408,19.4
28156.957,19.3
28107.581,19.1
28918.239,18.9
30935.727000000003,18.7
33300.913,18.6
35228.006,18.5
36948.334,18.7
38796.504,18.9
40584.977,19.2
42119.48,19.8
43237.39,21.6
44268.319,24.5
45784.292,27.3
47333.005000000005,28.5
48169.61099999999,26.6
47994.10599999999,25.9
46803.413,25.9
44885.462,24.6
42980.048,23.3
39375.62700000001,22.2
35766.098,19.9
32599.856,19.1
30365.147,18.8
28833.474,18.5
27869.558,18.2
27702.521,17.9
28553.191000000003,17.6
30353.467000000004,16.9
32699.337000000003,16.1
34743.63,15.7
36705.686,15.7
38870.653,16.4
40974.501,19.6
42901.19900000001,24.1
44700.739,26.3
46321.76,27.3
47418.734,28.3
48091.53599999999,29.2
48442.296,29.2
47354.495,28.6
45269.433,29.5
43549.964,29.8
41989.601,29.3
39013.336,28.6
35849.684,26.7
32951.026,23.8
30789.267000000003,21.6
29280.246,20.1
28212.744,19.0
27655.341,18.2
27448.609,18.0
27921.41,17.9
29642.697,18.2
32172.147000000004,18.6
34882.12299999999,18.8
37370.964,19.6
39490.45599999999,20.8
41431.583,22.6
42967.66599999999,24.0
44041.161,25.0
44864.701,26.7
44404.134000000005,28.0
41826.329,27.8
40347.347,26.8
39121.148,27.4
38213.48299999999,28.5
37257.255000000005,28.6
35155.823,27.4
32689.453,26.3
30294.541,24.9
28558.781000000003,24.1
27324.578,23.1
26503.096,22.0
26049.78,21.8
25716.65,21.7
25857.213,21.0
27108.06,20.0
28919.993,19.5
30890.066,20.3
32709.461,21.1
34019.007000000005,22.4
34987.058,23.9
35897.759,24.9
36743.45,25.4
37519.354,25.9
38766.994,25.6
39975.339,24.5
40281.664,24.8
39545.28,23.9
37802.515,17.0
36428.713,18.5
33815.886,20.2
30632.562,19.4
27987.788,18.2
26153.844,17.7
24944.367,17.1
24269.876,16.7
24314.437,16.6
25202.997,15.6
26993.384,14.2
28696.319,14.3
29680.143,16.4
30654.018,16.5
31889.93,17.5
33110.393,19.1
34477.941999999995,21.2
36104.109,22.6
37747.778,23.9
39588.672,24.9
41443.984,25.5
43019.325,26.3
43327.8,25.8
42531.035,24.6
40537.937000000005,24.6
38831.758,24.2
35548.876,23.6
32109.414,23.2
29242.649,22.1
27407.137,20.1
26097.205,18.7
25519.027,17.6
25549.52,17.0
26546.323,17.5
28515.395,17.4
30496.814,17.6
32144.403,16.7
33701.672999999995,16.4
35778.739,17.3
37965.745,19.7
40067.884000000005,21.0
42184.329000000005,22.7
43943.658,24.8
45615.852,25.3
47212.449,25.9
47616.556,25.3
47111.263,25.2
45948.036,25.4
43617.858,26.3
41500.24,26.8
38278.648,26.5
35088.091,25.3
32383.095,23.3
30484.515,21.8
29292.041,20.4
28591.203,19.1
28610.174,18.5
29741.02,17.8
31564.286000000004,17.3
33744.515,16.9
35425.494999999995,16.4
36751.458,16.2
38410.868,18.4
40313.08099999999,22.0
41958.205,24.9
43225.601,26.2
44768.989,27.5
45630.938,28.5
46629.27,29.0
47415.99599999999,29.3
47279.963,29.2
46150.893,29.3
44368.93,28.9
42735.349,28.5
39735.974,27.1
36473.788,25.5
33508.581,23.5
31284.833,21.4
29702.322,20.4
28651.463,19.2
28201.595,18.7
28111.597,18.4
28437.081,18.1
29780.557000000004,18.0
32112.517,17.4
34918.284,17.4
37634.609,18.9
39788.501,21.7
40995.58099999999,24.9
41622.865,27.2
42173.268,28.6
42063.929,29.5
42053.539,30.3
42073.56,29.3
41302.578,28.5
40030.281,26.9
38984.512,26.0
37766.817,25.8
36103.724,25.3
33897.107,24.3
31503.045,23.2
29767.497000000003,21.8
28613.716000000004,20.5
27968.808,19.8
28019.689,19.1
28955.644,18.6
30347.266000000003,18.0
32004.204,17.4
33839.854,17.5
35865.646,17.9
37694.811,18.4
39182.471,18.8
40926.08900000001,19.8
42349.452000000005,21.4
43566.156,-9999.0
45004.042,24.3
46071.76400000001,24.9
46354.53,26.3
45229.132000000005,26.1
43928.527,25.8
42737.148,25.3
41555.604,24.1
39066.963,23.3
36230.549,23.6
33685.913,23.1
31775.582,22.8
30442.24,22.6
29555.006,22.4
29142.362,22.4
29085.519,22.5
29411.69,22.9
30928.276,23.1
33600.495,23.1
36248.636000000006,23.0
38852.397,22.9
41081.136,23.6
42585.637,24.5
43712.773,25.6
43813.872,25.9
43809.5,26.1
44297.279,27.6
44657.419,28.4
43807.69,27.4
41956.071,27.6
40390.531,26.2
38720.415,25.8
36468.813,25.9
33937.053,25.9
31624.898,24.3
29786.300000000003,23.2
28452.648,22.8
27553.701,22.1
27070.677000000003,21.8
26932.815,21.8
27024.506,22.4
28176.773,22.8
30016.647000000004,22.6
31754.304,22.7
33731.152,22.7
35701.606,22.0
37290.026,21.2
38350.64,21.6
39232.605,22.5
40334.384,22.8
41637.78,23.5
42756.776,24.0
42671.223,24.7
41606.425,24.9
40363.167,24.6
39147.877,23.1
36489.137,21.6
33706.066000000006,21.0
31288.431,19.1
29582.905,17.5
28587.359,16.4
28014.355,15.9
28286.821,15.4
29661.939,15.0
31766.459,14.9
33677.988999999994,14.5
34895.412000000004,14.2
35510.935,14.1
35842.216,15.8
35852.771,16.9
35599.244999999995,17.9
35453.9,19.1
35134.534,20.8
35181.678,21.6
36454.652,22.5
38047.201,24.0
38666.309,25.0
38325.109,24.3
37256.253,24.3
36159.36,23.6
33464.3,22.9
30521.217,21.5
28049.773,19.4
26412.573,18.0
25393.351,16.9
24856.296,16.0
25081.373,15.4
26274.348,15.2
28072.336000000003,14.8
29935.782000000003,14.4
31284.632999999994,13.9
32656.588,13.9
34303.437,15.5
36352.882,19.2
38213.677,22.9
39957.557,24.9
41569.768,26.4
43260.064,27.4
44842.31599999999,28.3
46121.60799999999,27.9
46095.822,27.6
45012.52,27.5
43394.175,27.8
41585.73,27.3
38158.771,26.7
34603.364,25.2
31639.974,22.9
29569.995000000003,20.5
28185.159,19.2
27403.063,18.4
27462.82,17.8
28537.821,17.6
30347.2,16.9
32356.302,16.5
34078.848,16.0
35872.626000000004,15.5
37957.503,16.6
40196.64599999999,19.6
41784.35,24.1
43401.929,26.8
44616.198,27.9
45800.525,28.7
47116.064000000006,29.4
48059.831,29.4
48332.311,29.0
47355.858,28.3
45612.488,27.4
43759.515,26.3
40074.7,25.8
36489.053,24.6
33463.272999999994,22.8
31290.646,21.7
29891.769,20.6
29058.719,19.6
28996.23,19.2
30180.899,18.6
32151.222000000005,18.7
34363.167,19.1
36084.555,19.8
37748.712,20.1
39595.526000000005,20.6
41626.65400000001,20.9
43096.918,21.5
44222.153,23.3
44875.349,25.1
44163.549,25.5
43036.96799999999,24.9
42693.639,25.4
41811.23299999999,24.4
40710.768,-9999.0
39764.57200000001,24.6
38321.809,23.8
35750.91,23.1
32996.564999999995,22.5
30652.908,22.1
29089.588,22.1
28127.108,22.4
27649.16,22.5
27820.398,22.2
28966.344,22.6
30891.67,22.6
33085.398,21.9
34876.23,21.3
36267.764,22.0
37774.351,22.1
39468.899000000005,22.4
40725.871,23.0
42080.116,24.2
43294.807,24.8
44357.336,26.5
45517.935,27.9
46258.29400000001,28.5
45948.9,28.9
44573.749,28.8
42345.702000000005,28.0
40541.632000000005,27.5
37426.899,27.6
34150.865,27.0
31227.14,25.5
29018.114,24.3
27466.116,22.4
26384.776,20.6
25843.024,20.0
25847.994,18.9
26520.075,20.2
27415.762,20.6
29119.371,19.6
31130.243,20.2
32908.47200000001,20.9
34622.108,22.1
35965.792,23.8
37153.21,25.0
38471.235,25.8
40158.508,26.3
41952.688,27.3
43412.181,26.9
44062.27,26.8
43374.312000000005,26.7
41594.053,26.6
40116.331,26.5
37449.57200000001,25.7
34524.721,24.1
31845.165,22.5
29819.813,21.4
28309.714,20.8
27280.625,20.5
26723.827,20.1
26484.455,19.8
26552.424,19.6
28015.539,19.6
30246.185,19.3
32838.714,18.8
35249.875,19.6
37670.287,20.8
39644.105,24.0
40946.0,26.6
42050.998,28.5
43137.962,29.6
44575.176,30.0
45750.054,30.2
46201.42599999999,30.2
45365.14599999999,30.6
43428.67,30.5
41694.415,30.0
38366.33,29.0
34886.174,27.5
31746.984,25.3
29541.838,24.3
28021.895,24.7
27067.669,24.0
26925.724,23.0
27896.99,20.6
29562.6,18.5
31555.292,17.3
32973.847,16.3
34332.098999999995,15.8
35746.25200000001,17.2
37214.149,20.7
38611.448,22.4
40251.063,22.8
41882.313,24.0
43483.255,24.8
45137.315,25.5
46543.709,26.3
46877.137,27.2
45929.714,27.4
44052.434,27.6
42081.814,26.3
38445.89,25.3
34914.990000000005,24.0
31892.676,22.1
29783.915,19.9
28486.292,18.8
27672.656000000003,18.0
27615.937,17.4
28802.178,16.6
30587.13,16.2
32999.371,15.6
34996.672000000006,14.9
36964.004,14.6
39371.26,15.4
41505.039,18.0
43216.351,21.2
45241.794,24.1
47050.969,25.7
48640.46,26.9
50094.986,27.5
51026.068,27.3
50835.927,27.7
49663.374,26.6
48433.34099999999,26.3
46612.179,25.7
42960.262,25.3
39489.983,24.5
36624.805,23.4
34550.451,23.2
33139.731,22.9
32413.78,22.7
32410.464,22.4
33642.761000000006,22.4
35574.58,22.5
37874.444,22.3
40032.314,21.8
42203.245,21.6
44914.352,22.3
47506.732,23.7
49622.875,25.0
51114.03799999999,26.4
52137.938,26.3
52728.013,26.3
53400.22099999999,28.4
53649.701,29.5
52593.611,29.9
50902.313,29.2
47970.081,28.5
45189.731,27.0
41647.885,26.4
38215.078,26.0
35546.557,23.6
33720.893,23.0
32485.417,23.1
31740.297,23.1
31785.973,22.4
33051.299,21.9
35161.452,21.6
37257.893,21.6
38836.597,21.8
40551.181,21.9
42108.76900000001,22.0
43286.944,22.2
44560.352000000006,23.0
45795.426,24.0
46266.25400000001,24.2
46770.881,21.1
47199.511,20.3
47377.08900000001,20.2
47082.114,19.9
46389.155,19.6
45405.346,19.9
44113.742,19.4
41086.26,19.2
37827.482,19.0
34995.042,18.5
33138.782,18.4
31797.916,18.1
31083.0,18.0
31118.323,17.9
32248.935,17.9
34021.732,18.0
36306.496,18.0
38346.078,18.0
40269.499,18.2
42503.159,18.4
44571.607,19.0
46716.781,19.9
48575.928,21.6
50093.687000000005,23.9
51519.707,25.5
52893.373,26.2
54061.638,27.0
54564.212,27.5
53927.682,26.9
52353.762,26.2
50497.976,26.0
47198.839,26.0
43843.838,25.0
40676.005,24.3
38275.973,24.0
36384.632000000005,23.9
34984.14,23.7
34223.569,23.4
34044.04,23.2
34292.923,23.1
35997.454,23.2
38740.597,22.8
41748.433,22.9
44498.114,24.3
46612.52,26.2
48281.171,28.6
49634.67599999999,30.7
50847.985,31.4
52020.432,32.0
53092.135,32.8
53966.319,33.0
54198.077000000005,33.0
53374.016,32.3
52068.07,32.3
50583.688,31.4
47541.992000000006,30.7
44425.945,29.7
41501.074,28.1
39283.419,27.7
37438.458,27.0
36023.338,26.4
35082.866,26.2
34595.732,25.7
34552.482,25.0
36063.879,24.0
38842.642,23.5
41839.882,23.3
44466.097,24.4
46791.088,26.5
48857.841,28.8
51008.183,30.6
51665.461,30.0
52907.606,30.3
54138.012,31.8
55079.722,32.7
55288.509000000005,32.7
54050.272,32.7
52180.546,32.8
49970.637,32.8
46211.129,32.3
42406.3,30.2
39069.631,28.3
36681.612,27.4
35044.233,26.7
33998.954,27.5
33712.692,26.3
34473.745,25.9
35906.528,24.5
38082.001,24.6
39746.372,24.2
41346.795,22.5
43443.324,22.2
45619.509000000005,24.0
47541.872,25.9
49515.046,27.3
50935.988,27.9
51351.67,27.2
50651.756,26.8
49078.433,27.6
46223.024000000005,27.6
44343.454000000005,26.7
43200.671,26.5
41428.831000000006,25.7
38419.535,24.6
35366.686,23.6
32704.954,21.3
30903.801,21.3
29647.063,21.5
28849.184,21.4
28820.786000000004,21.3
29841.336,21.3
31461.492,21.3
32921.461,21.1
33730.812000000005,20.5
34228.783,19.7
34689.553,19.5
35269.772000000004,19.4
35653.862,18.7
35951.159,18.3
