Net,Temperature
8979.527,20.8
9522.102,20.4
9976.005,20.3
10313.58,20.6
11039.721999999998,21.6
11213.333,21.7
11332.691000000004,22.3
11696.89,23.7
12047.497,24.0
12188.516,24.4
12201.52,24.6
13111.701,25.0
13027.853,25.1
12521.564,25.6
11605.57,25.0
10585.888,23.7
9707.451,21.8
9126.657,21.3
8720.983000000002,20.1
8389.342,19.6
8262.792,19.2
8312.305,19.3
8320.514,19.7
8591.268,19.2
9189.227,19.4
9430.991,18.7
9333.068,18.0
9029.182,17.4
8635.757000000001,18.1
8919.139,20.1
9473.85,21.1
10166.097,22.1
10821.223,23.3
11496.882,23.5
12221.085,24.3
12312.135,24.9
11929.448,24.8
11577.703999999998,23.3
10762.167,23.0
9857.821,22.4
9059.424,21.0
8503.08,20.1
8161.625999999999,20.3
7937.336,19.9
7837.368,18.6
7802.641,19.1
7463.467,18.4
6744.65,17.6
6837.485,18.0
7448.821999999999,17.2
7785.528999999999,17.2
8253.813,18.2
8917.597,18.7
9680.457,19.2
10326.56,21.1
10765.076,22.4
11288.186000000002,23.7
11776.875,24.6
12395.774,24.9
13193.396,25.4
13163.248,25.4
12647.707,25.2
11615.368,24.8
10485.634,23.6
9653.441,22.6
9072.032,22.2
8762.891,22.0
8596.025,22.3
8692.428,22.2
9096.519,21.7
9349.547,20.4
8846.014,20.8
8797.466999999999,19.2
9390.664,19.1
10331.793,18.9
11306.95,20.2
12269.36,21.3
13221.162,23.4
13957.525,24.7
14295.515,26.6
14126.557,27.6
14189.791,28.9
14489.366999999998,29.3
15333.388,29.5
15386.566,29.6
14750.203999999998,23.8
13627.91,23.5
12498.615,23.5
11556.21,22.1
10954.115,22.3
10591.088999999998,22.2
10341.602,21.7
10358.911999999998,21.3
10736.339999999998,21.5
11060.154,21.0
10532.276000000002,21.3
10642.633,21.0
11409.014,20.3
11559.608,20.4
12097.373,20.9
12684.872,22.0
13344.788,23.8
13767.616000000002,24.4
14227.01,25.5
14510.776000000002,26.7
14574.643999999997,26.9
14900.123,27.7
15409.072,27.7
15135.621,27.8
14490.012,26.7
13251.2,26.0
11963.451,25.0
10967.646000000002,24.0
10280.024,23.3
9863.548,22.5
9571.946,21.1
9560.878,20.7
9871.428,20.0
10155.643,20.1
10081.161,19.7
9800.217,19.8
10056.948,19.0
10690.333,19.3
11401.049,20.4
12189.581000000002,21.5
12967.728,23.3
13380.988,25.0
13958.358999999997,26.6
14649.88,27.4
15392.23,28.0
15940.955000000002,27.9
16016.608,28.1
15552.866000000002,28.4
14855.243,28.3
13555.339,27.9
12229.592,27.0
11234.715,26.3
10524.676,25.6
10048.327,25.4
9773.32,24.6
9771.635,22.5
10116.852,22.4
10524.797,22.6
10639.378,22.3
10341.331000000002,22.2
11041.948,22.7
12033.521,22.4
12965.271,23.0
13560.685,24.6
14219.768,25.8
14429.766,27.6
14975.997,28.8
15359.944,28.9
15090.144,25.7
15255.67,27.9
15775.525,29.4
15646.938999999998,28.7
14974.536999999998,28.2
13762.04,28.2
12514.716000000002,27.4
11475.484,27.1
10769.145,25.3
10281.715,25.1
9969.46,24.1
9952.281,23.1
10243.212,23.8
10466.473,24.4
10128.711,24.4
10049.588000000002,24.1
10879.087,23.5
11871.672,23.4
12926.074,24.6
13952.294,26.0
14759.512,26.9
15094.284,28.0
15370.366999999998,29.4
15433.83,30.2
15794.923,30.6
15326.171000000002,31.4
15029.063,31.6
14720.684,30.5
14175.408,27.4
13240.473,23.5
12166.208,21.2
11206.742,21.6
10529.958,21.2
9992.687,20.5
9640.9,22.3
9491.764,23.1
9504.946,24.3
9458.012,24.6
9347.187,25.0
9571.201,23.0
9881.536000000002,22.5
10902.124,22.3
11999.088,23.1
12878.063000000002,24.1
13517.009999999998,25.2
13975.183,27.5
14571.013999999996,28.9
14867.613,30.1
14771.469,30.4
15197.443,30.5
15840.275,29.1
15536.982,28.9
14981.774,29.0
14071.928999999998,28.6
12905.9,27.4
12014.278,26.1
11157.682,25.6
10476.376,25.6
10140.627,24.4
9924.23,24.6
9803.269,24.8
9612.457,25.1
9247.184,24.7
9133.89,24.2
9949.587,23.9
11000.438999999998,23.5
11742.671000000002,23.3
12526.697,24.8
13127.132,26.5
13674.436000000002,27.7
14037.443999999998,28.6
15365.948,28.5
15672.096,29.7
15538.448,30.4
15478.522,30.8
15126.264,30.8
14457.012,29.8
13293.088,29.4
12009.583,28.3
11046.457,26.8
10331.919,26.3
9904.497,25.0
9576.174,24.2
9588.635,23.5
9831.895,22.5
10039.46,21.8
9444.248,20.9
9093.395,20.2
9371.105,19.8
10047.297,19.5
10672.094,19.8
11363.532,20.8
11685.591,21.9
12226.623,23.0
12666.303,23.9
13161.51,25.1
13562.989,26.1
14059.48,27.1
14702.267,27.7
14657.075,28.0
13881.335,27.6
12584.071000000002,26.9
11352.051,25.2
10354.467,23.8
9760.275,23.0
9356.137,22.8
9147.756,22.9
9211.465,23.0
9512.496,22.8
9821.103,22.3
9358.975,20.8
9165.705000000002,19.7
9833.616000000002,19.2
10739.383,19.7
11724.102,21.5
12580.713000000002,24.1
13385.392,25.2
14048.88,26.7
14550.925,28.0
14793.434999999998,29.1
15131.592,30.0
15439.745,30.8
16340.744,31.2
16040.318999999998,29.0
15255.672,29.3
14044.734,29.1
12846.871,28.2
11856.193,26.9
11156.824,26.7
10708.888,25.2
10394.958,24.3
10358.291,23.1
10641.048,23.0
11071.289,22.9
10728.204,23.5
10682.423,22.2
11235.482,22.0
12082.109,22.2
12972.997,23.1
13719.410000000002,24.8
14337.104,26.9
14785.126000000004,28.3
15229.598,29.4
15666.978999999998,30.5
16279.812,31.3
16782.837,31.9
16792.971999999998,31.8
16377.601,31.9
15710.165,31.8
14531.34,28.3
13339.175,26.4
12341.948,26.8
11588.466,25.9
11038.739,25.4
10698.033,22.5
10534.725,21.6
10527.912,22.4
10457.711,21.9
10013.615,21.7
9957.665,21.5
10687.803999999998,22.0
11645.178999999998,22.1
12829.387,22.8
13742.116999999998,24.3
14307.348999999998,24.7
14566.948000000002,26.8
14471.21,28.0
14439.266000000003,29.3
14944.263,29.9
14882.878,30.5
14284.741000000002,30.4
13794.264,24.9
13212.116,22.2
12604.316000000004,21.6
11820.961,21.8
10953.941,21.4
10416.335,21.4
10123.523,21.5
9907.169,21.1
9909.61,20.8
10165.919000000002,20.5
10424.572,20.7
10411.86,20.5
10436.071000000002,20.9
10658.533,20.5
11381.759,20.6
12279.508,20.8
13035.373999999998,21.1
13754.675,21.3
14644.408,21.9
15395.781,23.1
15214.168,24.3
15290.464999999998,25.6
15278.252,26.8
15724.06,27.6
15535.904,28.0
14969.947,28.3
14011.991,27.6
12921.295,26.0
12022.609,25.9
11275.589,24.3
10801.506,23.3
10407.507,23.6
10274.899,24.0
10312.672,22.9
10302.065,23.8
10669.559,23.3
11139.808,22.7
11722.209,22.3
12253.801,22.9
12788.838,22.5
13368.166999999998,23.6
13696.165,25.2
13954.109,26.9
14606.003999999995,28.1
15119.002,28.9
15437.301000000003,25.7
15951.723999999998,27.2
15879.411000000002,27.5
15559.864,29.0
15007.328,29.1
14072.49,27.2
13131.713000000002,26.9
12207.102,26.1
11579.094,26.7
11061.411,26.8
10674.353,24.6
10473.84,24.9
10391.446999999998,23.9
10288.179,24.5
10298.139,22.8
10627.058999999996,22.8
11099.506,24.0
11728.071999999998,23.3
12178.418999999998,24.0
12954.25,24.7
13855.264,25.7
14846.968999999996,26.6
15357.606000000002,27.2
15891.401999999998,28.0
15703.45,26.2
15324.348999999998,25.1
14758.307,24.8
14484.457,25.2
13961.627,24.7
13013.303,24.5
12026.854,24.0
11240.691,23.0
10706.906,22.8
10434.361,22.6
10275.247,22.3
10404.66,21.9
10933.887,21.5
11485.081000000002,21.2
11868.788,21.2
12051.424,21.3
12061.744,21.4
12014.941,21.5
12336.521,21.8
12726.178999999998,22.2
13175.511,22.8
13483.643000000002,22.8
13354.18,26.5
13331.094,26.1
13780.251000000002,26.6
13576.532,26.1
13901.515,26.0
13754.804,25.7
13350.529,23.0
12380.658,21.5
11338.7,20.9
10514.432,20.6
9886.153,20.2
9506.77,20.1
9339.144,20.0
9360.509,19.9
9698.529,19.9
10027.951,19.7
9653.454,19.3
9597.833,19.0
9712.385000000002,18.6
10127.353,18.6
10762.747,19.6
11455.053,20.2
12017.194,22.1
12594.521,23.7
13149.395,25.0
13473.709,26.1
14029.370000000004,26.7
14201.647,27.2
14917.408,27.4
14744.73,27.5
14103.845,26.3
12949.788,26.0
11678.038,25.3
10714.226,24.0
10076.436,23.3
9631.962,23.0
9408.059,23.1
9427.616,22.4
9844.775,22.3
10102.498,21.1
9433.831000000002,20.0
9177.866000000002,19.5
9712.195000000002,19.5
10510.51,19.7
11336.464,20.5
12045.845,21.7
12800.826,23.6
13326.187,25.1
13887.96,26.4
14335.966,26.3
14766.664,26.3
15165.823,27.2
16045.954,28.6
16014.04,28.5
15381.404,28.3
14014.135,27.3
12841.611,26.2
11828.024,24.8
11121.017,24.3
10693.16,24.2
10440.496,24.5
10492.203,24.5
10928.397,24.7
11364.856,24.2
11398.513,23.8
11882.777,23.3
12329.391,22.9
12802.686000000002,23.8
13546.751,24.1
14109.344,24.0
14968.592,25.7
15293.488999999998,27.3
14803.373,28.3
14959.863,29.1
15479.772,29.1
15256.141,28.3
15545.071,28.4
15009.969,27.2
14213.235,20.9
13104.935,20.3
12061.678000000002,20.6
10908.135,20.7
10646.586,20.6
10270.718,20.8
10055.12,20.7
10149.361,20.4
10574.012,20.4
11032.475,20.2
11496.258,20.2
11497.093,20.4
11278.316,20.6
11508.369,20.7
12231.609,21.6
12807.834,22.4
13739.106000000003,24.4
14047.039999999995,26.3
14535.288,27.5
14828.672,28.4
15131.178999999996,29.3
15729.796,29.8
16375.895,29.6
16001.423,29.8
15441.959,29.8
14294.219,28.3
13071.73,27.7
12126.291,27.4
11333.661000000002,26.7
10756.253,26.4
10368.457,25.4
10126.012,25.1
10031.739,24.0
9983.125999999998,24.4
9469.295,23.9
9558.139,24.0
10288.061999999998,22.8
11659.223000000002,21.4
12266.573,22.9
12860.002,24.2
12916.002,24.8
13769.282,26.1
14430.841000000002,27.0
14653.413,27.5
14527.092,28.3
14926.371999999998,28.9
15808.471999999998,29.4
15701.997,29.7
15057.774,29.9
13974.253,29.1
13161.712,28.3
11879.536999999998,27.7
11138.578,27.9
10625.527,27.6
10107.004,26.7
9933.128,24.1
9839.933,22.6
9666.197,22.9
9264.244,23.2
9203.268,22.6
10064.005,21.9
11196.147,22.0
12207.574,22.3
13090.075,23.8
13603.202,25.7
13957.413,27.6
14389.475,29.0
14700.975,30.1
14983.901000000002,30.6
15609.062,31.1
16771.155,31.6
16785.423,31.5
16134.856,31.1
14890.196000000002,30.6
13580.828,27.0
12474.132,23.8
11689.455,22.1
11095.152,22.6
10772.975,23.3
10718.815,23.3
11006.68,23.9
11290.719,23.7
10788.797,23.6
10312.088,23.4
10664.223999999998,23.2
11357.118,23.1
12050.266,23.0
12718.523999999998,23.9
13284.158,24.8
13724.170000000002,25.9
14216.399,27.0
14586.377,28.1
14964.727,29.2
15482.867,29.1
16804.777,27.6
16641.963000000003,27.7
15959.417,26.5
14652.501,25.7
13389.095,25.0
12328.241000000002,24.7
11666.773,24.1
11059.866999999998,24.5
10814.082,24.8
10808.721,24.4
11087.922,24.6
11554.462,24.6
11620.054,25.4
11459.961,24.1
11750.648,24.1
12769.126,24.2
13695.325,24.5
14983.253999999995,24.3
15478.215,25.2
16211.723,26.9
16418.303,29.1
16704.833,30.0
17614.836,30.8
17464.823,30.9
17129.413,30.2
16748.696,30.1
16169.74,30.1
15014.088,29.3
13839.411000000002,28.9
12791.451,28.4
12126.789,27.8
11609.119,28.2
11382.24,28.0
11474.63,27.1
11875.791,27.4
12323.588999999998,26.0
12049.565,25.9
11562.133000000002,26.8
12091.504,26.3
13162.001000000002,25.9
14183.196000000002,25.5
15101.307,25.4
15784.208,26.3
16121.052,28.2
16184.831000000002,30.1
16224.347,31.3
15350.163999999995,32.1
16033.249999999998,32.3
16817.661,28.6
16775.983,25.9
16154.67,28.2
14911.785,28.1
13822.378,27.9
12899.593,27.1
12288.477,27.1
11875.5,26.8
11553.858,26.8
11520.832,26.2
11948.65,26.3
12323.48,25.6
12280.747,24.8
12666.351,24.9
12872.791,24.7
13035.186000000002,24.4
13706.187000000002,24.9
14684.871,25.8
15594.904,27.2
15816.902000000002,28.3
16124.072,28.5
16756.317,29.9
16791.811999999998,30.6
17521.796000000002,30.7
17801.392,27.9
17352.86,25.7
16616.581000000002,25.4
15361.722,27.5
14067.188,26.9
12991.577,25.7
12382.658999999998,25.9
11811.691,26.1
11534.461,26.6
11484.936000000002,25.4
11770.184,24.9
12125.656,24.9
12424.614,24.5
12033.843,24.2
11822.537,23.7
12704.044,23.8
13787.281999999996,24.1
14765.576,25.5
15377.216000000002,27.2
15981.287,28.9
16376.986000000004,30.2
16725.232,31.3
16909.476000000002,32.0
17260.536999999997,32.3
18047.246,33.0
18079.103,33.5
17462.588,33.1
16373.87,32.3
15160.073,31.1
14113.757,30.5
13364.084,30.5
12667.834,30.1
12263.957,29.3
11907.351,28.3
11780.165,27.1
11615.121,26.2
11027.308,26.2
10914.863999999998,25.3
11897.215,24.3
13145.618000000002,24.0
14132.502,25.1
14898.207,26.7
15488.995,28.4
15970.113,30.2
16107.373,31.5
16260.889,32.2
16675.494,33.1
17262.273,33.4
18309.054,33.7
18313.937,33.5
17563.183999999997,33.2
16366.067,32.6
15161.23,31.6
14151.607,30.9
13339.245,30.8
12659.888,28.8
12137.356,27.8
11812.877,28.1
11620.151999999998,27.5
11352.473999999998,27.2
10626.484,27.7
10565.29,27.8
11506.929,27.4
12725.253,26.3
13769.372,26.4
14656.294999999998,27.3
15281.077999999998,29.0
15814.752,30.8
16136.657,32.1
16145.546,32.7
16486.707,33.6
16725.695,34.1
17559.763999999996,34.7
17132.086000000003,28.8
16329.606000000002,26.7
15156.725,26.5
13988.438999999998,25.8
12993.022,24.9
12255.293,25.0
11753.542,25.5
11421.916,25.6
11364.441,26.0
11680.813999999998,25.8
11930.143999999998,26.4
11357.176,25.2
11057.74,24.4
11671.896,24.8
12667.598999999998,25.4
13637.798,25.7
14494.872,26.4
15365.464,27.8
15624.155,29.1
15676.286999999998,29.7
15807.672,29.0
16437.992,28.1
16578.428999999996,28.2
17115.08,28.2
16690.558,28.1
15690.234,28.0
14335.949,23.8
13095.733,22.9
12184.006,23.8
11513.159,23.7
11070.917,23.2
10805.852,22.4
10788.184,22.4
11086.114,21.6
11494.47,21.1
11706.437,19.7
11400.914,19.1
10924.026000000002,18.3
11151.856,17.6
11439.993,17.5
11621.718,17.7
12160.696,17.4
12343.812,17.3
12203.934,17.8
12703.219,18.3
12679.87,18.3
12579.573,18.9
12393.703999999998,19.4
12293.05,19.4
11942.075,19.9
11184.338000000002,20.2
10305.67,19.8
9611.754,19.1
9219.117,19.0
8946.026,19.1
8820.448,19.0
8951.565,18.6
9325.103,17.9
9786.478,18.0
9758.308,17.8
9284.436999999998,17.7
9180.845,17.6
9609.061999999998,17.5
10102.362,17.7
10476.749,18.8
10840.8,20.8
11338.089,22.8
11652.34,23.7
12122.584,25.2
12560.63,25.0
12618.489,23.8
13339.633,24.7
13528.244,25.4
12909.917,25.1
11818.832,24.2
10753.403000000002,23.4
9968.506,23.3
9437.703,22.3
9056.044,21.2
8866.029,19.6
8872.738,18.2
9270.722,17.8
9673.424,16.9
8955.719000000001,17.2
8133.623,16.8
8286.041000000001,17.5
8612.543999999998,17.3
9742.236,17.9
10575.001,19.3
11418.028000000002,21.1
11876.16,23.1
12082.901000000002,24.2
12537.748,25.6
12934.252,26.3
13127.721999999998,26.8
14117.716000000002,26.6
14065.369,27.2
13340.348999999998,26.8
12233.844,26.2
11088.036,24.6
10200.356,23.9
9595.374,23.7
9200.565,22.0
8992.958,20.5
9018.604,20.5
9387.949,20.2
9749.264,19.9
9391.095,19.8
8977.316,19.5
8995.435000000001,19.0
9809.883,18.7
10530.287,19.1
11213.253,20.3
11875.876000000002,21.7
12160.129,23.9
12422.306000000002,25.9
12854.936000000002,25.7
13471.779,26.0
13757.69,27.4
14016.740000000002,27.3
13930.438999999998,27.4
13300.522,27.5
12295.619,26.9
11274.334,25.8
10375.26,24.5
9731.351,23.8
9265.551,23.0
8955.638,22.0
8835.854000000001,21.4
8918.187,21.1
8858.6,21.4
8029.615000000001,20.2
7526.586999999999,19.9
8082.011,19.4
9084.951,20.2
10013.97,21.7
10688.533,22.8
11144.178,24.1
11738.453,25.6
12105.261000000002,26.5
12455.662,27.3
12804.905,28.3
13352.482,27.7
14346.78,28.8
14270.928999999998,29.2
13604.117,28.5
12585.231000000002,27.7
11554.954,26.4
10671.235,25.5
9986.76,25.5
9501.722,24.9
9180.44,24.8
9021.063,24.6
8973.154,24.4
8637.509,24.2
7706.78,24.0
7376.391999999998,23.6
8115.977,22.7
9199.819,22.5
10236.711,23.1
11151.001000000002,24.2
11947.011,24.8
12559.404,26.8
13148.03,28.7
13523.463000000002,29.5
13999.085,30.6
14987.659,30.8
15823.009,31.1
15497.368,30.9
14740.278,30.6
13580.969,29.4
12378.84,28.3
11370.792,27.9
10665.771000000002,27.7
10282.699,27.3
9971.628,26.8
10014.148,26.2
10391.895,25.7
10742.17,25.7
10201.816,25.7
9633.005,24.6
10163.973000000002,24.3
11266.057,23.5
12264.567,23.1
13226.563999999998,24.3
14003.069,25.4
14509.955000000002,27.7
14769.956000000002,29.4
15085.166,30.4
15320.208,31.2
16027.503,31.6
16924.483999999997,31.7
16578.228000000003,31.8
15709.809,31.1
14375.113,30.3
12967.881,28.5
11986.549,26.9
11246.346,27.3
10752.367,26.9
10449.133,25.1
10411.017,25.0
10701.826,25.7
11086.307,25.9
10654.361,24.4
9911.116000000002,23.3
10354.125,22.0
11443.279,23.3
12502.448999999997,24.2
13541.78,24.1
14392.128,25.7
14834.953999999998,28.2
15153.217,29.8
15405.62,30.5
15404.218,31.0
15571.369,30.8
16433.915,30.4
16251.08,29.9
15375.998999999998,29.7
14100.594,25.3
12862.228999999998,19.8
11854.136,19.7
11161.713,20.8
10644.815,19.9
10377.297,19.9
10397.618,20.3
10761.466,21.5
11199.281,22.3
10640.945,22.1
10039.727,21.8
10155.928999999998,21.7
10984.354,22.3
12033.157,23.5
12792.455,21.8
13623.112,22.3
14073.95,23.1
14400.378999999995,24.2
14474.055,25.5
15193.747,27.2
15484.498,28.3
15272.913,28.6
14888.503,20.9
14043.62,18.9
12940.84,19.0
11761.918,18.8
10888.81,18.5
10309.003,20.3
9925.945000000002,18.7
9700.013,19.0
9622.448,19.0
10009.811,20.0
10441.319,19.4
10002.501,19.0
9332.089,19.1
9832.688999999998,19.7
10676.757,20.1
11393.023999999998,19.9
12087.768999999998,20.9
13002.46,21.5
13846.679999999998,23.4
14560.008999999998,25.7
14793.079999999998,27.1
15500.552,28.0
15884.389,28.9
15919.991,29.2
15536.98,29.2
14714.212,28.3
13530.488,26.8
12435.373,26.3
11523.353,25.6
10826.921000000002,24.0
10430.221999999998,22.6
10240.99,20.4
10247.605,20.5
10625.988,22.1
11139.723999999998,21.0
11388.48,18.3
11434.883000000002,18.4
11486.502,18.9
11750.843,18.5
12213.352,18.9
12179.526000000002,19.2
12896.883,19.8
12887.17,21.7
13612.666,23.0
14622.670000000002,23.4
14459.28,24.2
14315.267,25.1
14263.462,25.4
14188.882,26.0
13504.925,25.8
12614.332,25.4
11640.182,24.0
10894.794,21.6
10314.239,21.9
9857.135,21.9
9599.089,21.3
9492.282,20.9
9576.128,20.6
9622.247,20.9
9599.437,20.6
9023.29,19.8
9826.665,19.6
10628.409,19.7
11527.692,20.3
12068.4,20.4
12659.597,22.2
13049.623999999998,24.3
13218.228,26.2
13454.032,26.7
13750.529,26.7
14219.471,27.5
14987.129,28.1
14989.813,28.5
14203.433,28.2
13256.804,27.1
12318.432,26.8
11433.025,26.6
10771.311,26.3
10248.585,25.8
9913.721,23.9
9735.238,23.1
9761.489,23.2
9657.352,23.2
8900.060000000001,22.1
8401.34,20.8
9077.018999999998,20.8
10189.008999999998,20.4
11725.36,20.8
12458.971,21.8
13234.683,24.0
13383.984,26.1
13801.687,27.5
14650.197,28.5
15355.843,28.4
15528.549,28.9
15123.51,28.8
14526.453,28.6
13821.389,28.7
12682.582,27.5
11695.667,26.4
10802.103,26.1
10191.809,25.6
9871.619,24.2
9694.866,23.3
9819.058,22.6
10213.079,22.4
10830.831,21.7
11158.302,20.9
11360.987,20.8
11635.66,20.8
11895.091000000002,21.4
12441.185,21.6
12606.740000000002,22.6
12882.209,22.9
13412.003,23.1
13839.276000000002,23.6
14568.981,23.2
15293.943999999998,24.1
14983.169,24.7
14469.915,25.6
14134.803999999998,25.7
13489.268,25.8
12459.393999999998,24.8
11435.785,23.6
10653.674,21.2
10033.487,20.5
9654.915,20.7
9434.830999999998,21.5
9484.832,21.1
9935.053000000002,21.0
10452.301,21.1
10392.53,20.5
10247.245,20.3
10292.89,21.4
10663.007,20.8
11388.364,22.1
12234.433999999996,23.2
13131.871,24.4
13776.765,25.5
14025.366000000002,26.8
14494.893000000002,27.9
15187.096,28.9
15605.858,29.3
16187.845,29.6
15800.296000000002,29.6
14903.306,28.3
13706.256,26.3
12523.17,25.1
11612.081,26.2
11041.14,26.2
10649.106000000002,25.5
10382.864,25.2
10366.421,25.3
10771.206000000002,24.8
11258.175,23.1
11118.756,22.9
10564.855,23.0
10555.62,23.8
11367.698,24.0
12407.511000000002,23.7
13507.526,25.3
14374.505,25.6
15282.637,26.5
15569.543999999998,27.6
14846.001,26.7
14580.902,26.6
14177.706,28.1
14258.52,28.4
14183.857,28.9
13540.981000000002,28.7
12484.663,28.4
11459.591000000002,27.1
10672.794,24.8
10042.141999999998,22.2
9718.971999999998,19.6
9532.747,19.7
9564.036999999998,19.7
9991.085,19.7
10568.572,19.5
10064.699,19.7
9170.911999999998,20.6
9603.959,19.9
10424.482,19.2
11277.631,20.6
12211.101,21.4
13077.084,23.1
13626.46,25.0
13995.898999999998,26.3
14338.924,27.2
14661.954999999998,28.1
15279.354999999998,28.4
16074.997,28.6
15754.961,28.8
14830.195,28.7
13524.022,28.4
12284.739,27.0
11292.364,26.3
10641.954,25.6
10295.63,26.3
10029.477,25.8
10022.638,25.2
10396.659,25.1
10834.589,24.2
10367.504,23.5
9661.014,22.7
9856.455000000002,22.6
10718.644,21.7
11645.648,21.9
12542.091,22.8
13277.698,24.6
13792.584,26.0
14299.938000000002,27.1
14741.006,27.9
15429.666,28.4
15868.076999999996,28.1
15716.78,28.2
15171.39,28.9
14368.96,27.9
13209.121,28.0
12092.022,26.9
11105.436000000002,25.6
10693.385,24.2
9784.866,23.1
9364.282,21.9
9159.764,21.1
9121.15,20.6
9158.13,20.5
8612.028,19.9
7832.921,20.0
8339.001,19.2
8916.413999999999,18.3
9608.012,18.7
10215.402,19.2
10893.151000000002,21.0
11507.423,22.6
11999.453,23.4
12113.981000000002,24.0
12342.172,24.7
13153.703,24.6
13531.246,24.2
13317.318999999998,24.9
12688.402,26.0
11809.896000000002,25.4
10922.143000000002,24.9
10085.736,23.8
9504.366,22.5
9029.206,22.2
8795.169,22.2
8651.26,20.8
8685.763,20.0
8681.032,19.6
8437.139,19.5
8416.361,19.4
8258.797999999999,18.8
8586.677,18.6
9379.555,18.9
9945.993,18.7
10624.024,20.3
11120.947,22.3
11820.875,23.9
12234.061000000002,24.7
12590.382,25.2
13457.013,25.7
14317.199,26.2
14047.174,26.6
13239.362,26.6
12039.008999999998,26.0
10925.593,24.2
10053.34,23.6
9474.541,23.1
9143.639,23.4
9014.582,23.2
9109.068,23.3
9516.842,22.2
10010.021,22.0
9461.122,21.5
8732.079,20.2
9027.042,21.1
10019.901999999998,20.2
11004.746,20.4
11952.518,21.6
12645.106999999998,23.1
13373.899,24.9
14038.092,26.2
14504.603,27.3
14917.988,28.2
15979.504,28.7
16287.896,29.4
15981.929,29.3
15009.24,29.1
13756.127,28.4
12593.288,27.0
11755.269,26.3
11135.342,25.5
10740.181,25.1
10550.184,24.7
10565.126000000002,23.8
11058.243,23.7
11712.218,23.5
11340.318999999998,23.5
11217.341000000002,23.5
11325.27,23.5
11712.789,24.0
12157.391,24.1
12090.921000000002,23.3
12738.986,23.7
13363.131,23.6
14261.568,23.7
15515.898,24.0
16472.868000000002,25.4
16579.987,27.0
16096.946000000002,28.0
15768.309,28.2
14845.95,28.6
13540.206,27.9
12451.716000000002,25.1
11623.776000000002,23.1
10993.35,23.3
10589.786,23.4
10387.545,23.1
10460.195,22.7
10917.88,22.1
11633.174,22.0
11905.661000000002,23.3
11739.795,24.4
11295.908,24.7
11728.691,24.6
12612.405,24.6
13180.998,24.0
14084.513,24.8
14580.365,26.6
14892.893,27.9
15490.35,28.2
15439.951000000005,28.8
16441.609999999997,29.2
16769.263000000003,28.4
16271.755,28.2
15324.135,27.2
14069.31,26.4
12819.111,25.6
11924.911000000002,26.5
11266.365,26.2
10833.547,25.3
10569.823,24.9
10625.723,23.7
11005.571000000002,23.8
11688.111,23.0
11760.387,22.3
11015.959,21.6
10832.403000000002,21.1
11072.668999999998,21.3
11778.914,21.8
12788.339,23.1
13498.936999999998,23.6
13509.457,24.4
13747.198,23.6
13610.127,24.6
14371.633,26.5
14818.756,27.4
14596.639,27.7
14393.963000000002,27.7
13834.435,26.6
12836.082,25.7
11817.643000000002,23.9
11159.188999999998,23.0
10600.366999999998,21.5
10259.698,19.2
10045.537,19.4
10159.936,19.2
10588.652,19.9
11280.168,19.5
11355.507,20.2
11146.161,19.7
11105.203,20.1
11453.145,19.0
12196.272,19.6
13282.466,20.0
13724.946000000002,21.3
13867.053,23.1
14294.196,25.2
15227.928000000002,26.3
15431.331,26.7
15172.885,27.1
15506.602,27.8
15278.257,26.7
14510.595,26.4
13457.969,27.1
12443.363,26.0
11322.732,25.3
10835.609,24.9
10454.844,24.4
10057.744,23.6
9925.201,22.8
10099.513,22.3
10279.977,22.4
10545.423,23.1
11094.106000000002,21.6
11402.375,21.4
11567.128,21.4
12020.086,21.8
12989.316,22.9
13409.422,24.7
14154.747,26.2
14976.818000000005,27.6
15392.663999999995,28.8
16463.743000000002,30.0
16309.132,30.2
15945.196999999998,30.9
15463.676,30.5
14657.471,30.1
13629.771000000002,29.0
12641.334,27.6
11705.209,26.7
11062.37,25.6
10511.285,25.4
10185.394,25.0
9933.949,23.9
9816.327,24.0
9878.993,23.8
10076.115,22.7
10445.188999999998,23.6
11006.658999999998,23.4
11476.778,22.4
11913.628,23.7
12973.849,25.9
13599.791000000005,25.8
14043.595,27.9
14357.661000000004,29.3
14945.11,30.8
15089.718,31.6
16063.174,31.4
16833.696999999996,30.8
16514.118000000002,31.4
15525.58,30.9
14243.048,30.0
12975.342,29.1
12101.418,27.1
11439.178,25.7
10977.729,27.5
10761.303999999998,25.5
10777.083,25.3
11201.294,24.1
11774.9,24.6
11457.678,24.8
10573.421,24.7
10930.742,24.4
12041.638,23.5
13209.534,24.5
14434.013,24.1
15416.486999999996,26.5
16016.815,28.7
16052.634999999998,30.3
16545.247,31.6
17181.785,32.3
17843.108999999997,33.1
17714.471,32.1
17469.444,31.9
16444.847999999998,31.0
15050.361,26.6
13616.018000000002,26.3
12584.984,24.6
11836.932,25.0
11260.784,25.9
11000.967,25.4
10891.79,25.4
11249.825,24.1
11813.741,24.0
11537.307,24.4
10743.524,24.2
11289.768,25.4
12456.206,24.7
13181.648,24.3
14254.988,24.9
14968.436,25.8
15550.052,27.7
15900.553999999998,29.3
15986.315,30.5
16024.998999999998,31.1
16020.686000000002,31.6
15989.868,32.2
15541.688999999998,30.9
14564.442,28.9
13367.651000000002,27.5
12192.63,25.0
11366.916,25.1
